FY 2015 IPPS Final Rule: Hospital Readmissions Reduction Program-Supplemental Data-                                                  Reflects Corrections from October 2014 Correction Notice,,,,,,,,,,,,,,,
PROV, Corrected FY 2015  Readmissions Adjustment Factor,Number of Pneumonia Cases,Excess Readmission Ratio for Pneumonia,Number of Heart Failure Cases,Excess Readmission Ratio for Heart Failure,Number of Acute Myocardial Infarction Cases,Acute Myocardial Infarction Excess Readmission Ratio,Number of Hip/Knee Arthroplasty Cases,Hip/Knee Arthroplasty Excess Readmission Ratio,Number of Chronic Obstructive Pulmonary Disease Cases,Chronic Obstructive Pulmonary Disease Excess Readmission Ratio,,,,
450372,0.9932,290,0.935480215,240,0.939781256,23,0,258,1.075544552,217,0.953424136,,,,
450373,0.9963,101,1.003379601,57,1.049075824,3,0,0,0,70,0.940105685,,,,
450379,0.9957,93,1.076382377,88,0.99980128,26,0.997398127,37,1.072970886,66,1.021808965,,,,
450388,0.9997,1527,0.903308746,2353,0.978800258,1232,1.01269379,687,0.983158454,1372,0.939550921,,,,
450389,0.9837,585,1.077582837,353,1.074757917,74,0.985814455,95,0.9155813,498,1.157394646,,,,
450395,0.9907,189,1.071387745,126,1.041576139,12,0,108,1.063655877,239,0.935741584,,,,
450399,1.0000,82,0.967382306,36,0.97335155,2,0,0,0,67,0.984423031,,,,
450400,0.9967,164,0.977485111,115,1.029546352,12,0,0,0,80,1.031881698,,,,
450403,0.9945,345,1.045182782,372,0.967486093,176,0.912923161,192,1.076744934,407,1.077486895,,,,
450411,0.9979,100,0.959976171,112,1.032995521,3,0,0,0,170,0.914273151,,,,
450419,1.0000,168,0.981826349,133,0.930226789,24,0,18,0,146,0.969188446,,,,
450422,1.0000,0,0,0,0,0,0,327,0.908757295,0,0,,,,
450424,0.9996,390,1.012683563,469,0.955017166,216,0.900782171,236,0.817106189,493,0.865577601,,,,
450431,0.9999,562,0.932922949,1093,0.933449765,497,0.863482117,919,0.826534725,518,1.008221498,,,,
450446,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
450447,0.9950,184,1.013009236,226,1.042802238,29,1.010445681,76,0.886160375,232,1.079702471,,,,
450451,0.9974,111,1.022749976,71,1.016553356,6,0,23,0,140,0.965616315,,,,
450460,0.9981,105,0.94094368,82,1.033315284,10,0,0,0,88,0.985388072,,,,
450462,0.9990,735,0.909401207,924,0.987946764,384,1.048800481,1183,0.995366802,374,1.000888047,,,,
450465,0.9993,136,0.987240837,191,0.937210413,69,0.91848808,5,0,123,1.020913162,,,,
450469,0.9967,504,0.891358865,487,0.901251821,189,1.08010776,136,1.001507778,414,1.035337968,,,,
450475,0.9919,129,1.046503642,107,1.10824523,17,0,23,0,138,0.987200291,,,,
450484,0.9778,233,0.938286065,258,0.888343441,119,1.002169995,320,1.331730468,282,0.882566462,,,,
450488,1.0000,8,0,1,0,1,0,0,0,3,0,,,,
450489,1.0000,54,0.953677274,42,0.972472726,4,0,0,0,28,0.952112393,,,,
450497,0.9927,165,1.02652264,71,1.067293598,8,0,0,0,67,0.96372828,,,,
450498,0.9998,71,0.929952517,50,0.963884779,11,0,0,0,100,1.001620871,,,,
450508,0.9963,329,1.004962531,273,0.979165412,79,0.95123415,99,1.035036206,276,1.077551162,,,,
450518,0.9983,253,0.998544788,353,0.998465489,78,0.973590792,82,1.099592292,282,0.933376897,,,,
450537,0.9917,208,0.976719376,206,0.978907992,126,0.948438632,162,1.21836128,191,0.976175059,,,,
450539,0.9890,144,1.17317274,58,0.908802866,6,0,16,0,110,0.937134784,,,,
450558,0.9988,276,0.93781813,256,0.866532416,173,1.040018291,263,0.887353416,216,0.949948129,,,,
450563,1.0000,393,0.972821406,353,0.859765979,151,0.986415491,210,0.833175887,319,0.950982846,,,,
450565,0.9874,143,1.065300422,97,1.108569753,9,0,82,1.000604812,166,1.088784873,,,,
450571,0.9919,480,1.002676205,434,0.831272886,346,0.99385806,421,1.229071815,343,0.937252043,,,,
450573,1.0000,205,0.928692744,108,0.948655898,6,0,12,0,148,0.971126952,,,,
450578,1.0000,37,0.984416397,14,0,3,0,0,0,13,0,,,,
450580,0.9849,143,1.130593022,198,1.025099239,20,0,0,0,235,1.076927254,,,,
450584,1.0000,74,0.89221059,32,0.972542955,7,0,0,0,19,0,,,,
450586,0.9957,116,1.026214666,42,0.9639733,9,0,0,0,66,0.935855913,,,,
450587,0.9922,416,0.949905983,164,0.972167148,13,0,163,1.121402969,307,1.056230766,,,,
450591,1.0000,103,0.917319866,97,0.9678061,15,0,125,0.807961999,72,0.927285292,,,,
450596,0.9992,213,0.889998001,164,0.987351847,44,1.047467729,129,0.902095012,123,0.976151849,,,,
450597,0.9915,196,0.95347799,159,1.076080467,19,0,0,0,90,1.099287724,,,,
450604,1.0000,230,0.864033496,160,0.937586754,31,0.953115749,622,0.913742478,73,0.929189031,,,,
450605,1.0000,113,0.946450456,98,0.90331038,16,0,0,0,152,0.924973607,,,,
450610,0.9999,539,0.831075231,763,0.876815517,309,0.880031354,579,1.00328831,417,0.879253713,,,,
450615,0.9960,145,0.995287232,90,1.063957118,21,0,0,0,63,0.999061749,,,,
450617,1.0000,761,0.980301032,1019,0.957434182,507,0.953871721,137,0.873511855,856,0.96946453,,,,
450620,0.9765,122,1.112831919,69,1.083927832,2,0,0,0,23,0,,,,
450634,0.9955,480,0.969301131,358,1.048194863,250,1.066762368,308,1.023062211,493,1.01469144,,,,
450638,0.9960,306,0.936690901,474,1.000042528,233,1.067536875,155,1.141670605,411,0.955190048,,,,
450639,0.9980,390,0.965117523,476,1.045969481,172,1.013816843,98,0.85932041,302,0.973552367,,,,
450641,0.9994,148,0.889085677,53,0.965301422,4,0,0,0,54,1.012281158,,,,
450643,0.9941,180,0.983933941,355,1.038306005,49,0.959606305,73,1.224457392,264,0.968642869,,,,
450644,0.9984,191,0.9958054,268,0.980458976,102,0.980759461,88,1.116097678,230,0.888032315,,,,
450647,0.9977,330,1.080955526,596,0.971761008,169,1.06497688,411,1.022042495,303,1.005473772,,,,
450651,0.9983,354,0.971888014,384,1.045477989,174,1.010212609,83,1.114895267,309,0.980710765,,,,
450653,0.9892,155,1.028760733,149,1.203188075,23,0,22,0,295,0.934897673,,,,
450654,0.9837,354,1.103279116,76,1.025316317,63,0.992961401,7,0,52,0.947928586,,,,
450656,0.9916,205,1.002541614,195,1.149185916,61,1.085018111,74,0.988889044,149,1.168316808,,,,
450658,1.0000,95,0.975109587,68,0.976812434,10,0,0,0,53,0.980191822,,,,
450659,0.9999,100,0.973562045,173,0.951162244,32,1.015971862,120,0.89264605,126,0.973882205,,,,
450661,1.0000,180,0.858998599,199,0.950030535,156,0.90969513,342,0.763793895,192,0.946764824,,,,
450662,0.9955,361,0.977657052,366,1.114773547,209,0.966301729,118,0.95131221,330,0.950772655,,,,
450668,0.9994,373,1.023931374,382,0.939876772,114,0.859869117,284,0.973269852,324,0.922688218,,,,
450669,0.9919,179,1.003138967,198,1.065595977,75,1.056788209,187,1.058915259,273,1.072134548,,,,
450670,0.9939,588,0.885390946,483,0.918929492,171,0.968757237,174,1.283616741,460,0.96556503,,,,
450672,1.0000,267,0.925009789,466,0.906342333,403,0.933902254,1773,0.880076488,308,0.848955394,,,,
450674,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
450675,0.9963,300,1.062051195,388,0.992087245,151,1.095785607,50,1.027756111,348,0.983625386,,,,
450677,1.0000,286,0.909015833,468,0.927526252,209,0.901659882,107,0.943689494,336,0.958164666,,,,
450678,0.9909,302,0.980390732,324,0.946211471,121,1.071489623,184,1.216760236,300,0.966974178,,,,
450683,0.9957,57,0.95256988,97,1.059158731,18,0,0,0,73,0.944908939,,,,
450684,0.9920,233,0.962552148,459,1.120434441,137,0.986712966,13,0,452,1.060612745,,,,
450686,0.9922,368,0.920420477,374,0.959590049,216,1.099042104,265,1.359975713,342,1.004984259,,,,
450688,0.9957,73,1.049896296,212,1.055459319,115,0.981417328,40,1.148312269,215,0.960049963,,,,
450690,0.9999,210,0.884487615,168,0.966146852,31,1.010185125,0,0,242,0.865865972,,,,
450694,0.9947,92,0.915338754,85,1.052096523,17,0,0,0,61,1.016698241,,,,
450697,0.9991,112,0.929140113,200,1.030604426,92,0.9963898,70,0.963251066,144,0.992377578,,,,
450698,1.0000,39,0.98728037,15,0,3,0,0,0,28,0.987359881,,,,
450702,0.9998,216,0.854026244,203,0.9406087,114,1.009779477,340,0.937525162,307,0.930726829,,,,
450709,0.9953,215,1.055926415,171,1.033771923,89,1.071366499,186,0.908226185,144,1.031486152,,,,
450711,0.9979,496,0.932906994,750,0.990730345,169,1.079126693,55,1.045679181,477,1.016199594,,,,
450713,0.9858,529,1.119561998,736,1.03446975,347,1.096978504,242,1.267235184,568,1.098261777,,,,
450716,0.9989,157,0.943588549,142,0.993528292,76,0.96768945,13,0,117,1.053195108,,,,
450718,0.9977,272,0.972017072,259,0.90988811,174,0.961686957,214,1.057778444,200,0.996566178,,,,
450723,0.9999,352,0.94614185,502,0.884798471,203,0.938639619,274,1.005802686,585,0.950509428,,,,
450730,0.9996,157,0.976988027,191,0.990382809,61,1.033475565,173,0.941966354,235,0.969025494,,,,
450742,0.9963,249,1.064053109,168,0.962680712,66,0.96950295,22,0,301,1.033128974,,,,
450743,0.9976,476,0.937027019,274,0.944487831,104,1.07433278,111,1.049358421,403,0.988327348,,,,
450746,1.0000,20,0,12,0,1,0,0,0,8,0,,,,
450747,0.9969,297,0.977388826,172,0.955209094,48,0.982419273,121,1.077682507,230,0.947223245,,,,
450749,0.9845,105,1.08536683,81,1.067628954,0,0,0,0,65,1.022992641,,,,
450754,0.9887,199,1.051851486,197,1.056976929,17,0,0,0,132,1.075842848,,,,
450755,0.9986,92,0.977004168,55,1.021343795,1,0,0,0,59,0.957407596,,,,
450766,1.0000,3,0,2,0,0,0,0,0,1,0,,,,
450770,0.9975,35,0.949360245,20,0,10,0,0,0,59,1.047166706,,,,
450771,0.9995,299,0.912726018,323,0.975284005,161,1.027858685,1250,0.930485779,249,0.935030327,,,,
450774,1.0000,0,0,0,0,0,0,213,0.891764631,0,0,,,,
450775,0.9951,352,0.969172774,552,0.9901048,196,0.9640932,54,1.036629177,619,1.121840836,,,,
450779,0.9999,428,0.992129209,344,0.91273207,66,0.944920022,102,1.008178682,320,0.925927656,,,,
450780,1.0000,0,0,0,0,0,0,391,0.840317964,0,0,,,,
450788,0.9967,511,0.953082406,592,1.019839092,259,1.083233313,440,0.864918942,382,1.020277307,,,,
450795,0.9993,37,0.977872349,43,1.024759544,14,0,0,0,24,0,,,,
450796,0.9700,0,0,0,0,0,0,73,1.051238771,0,0,,,,
450797,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
450801,0.9846,682,0.931353438,842,0.931648901,474,1.048817193,536,1.403312384,699,0.868723242,,,,
450803,0.9995,74,0.924435085,60,1.004158804,29,0.976284322,13,0,69,1.01780885,,,,
450804,1.0000,0,0,0,0,0,0,1219,0.806888705,0,0,,,,
450808,1.0000,0,0,0,0,0,0,13,0,0,0,,,,
450809,0.9988,407,0.947903885,401,0.958592366,167,0.93149344,379,1.031010311,373,1.010739465,,,,
450813,0.9984,18,0,39,1.030843599,2,0,0,0,40,0.973496311,,,,
450820,0.9975,514,0.900806619,473,1.028713685,204,0.971445861,219,1.074810653,416,0.904043871,,,,
450822,0.9963,70,0.939632945,113,1.011228574,42,1.021558573,34,1.104910435,46,1.039784221,,,,
450825,1.0000,2,0,1,0,0,0,279,0.856252746,2,0,,,,
450827,1.0000,70,0.986868283,27,0.964681073,1,0,393,0.946455437,19,0,,,,
450828,1.0000,202,0.962722498,202,0.907027967,53,0.947498325,14,0,142,0.980011091,,,,
450831,1.0000,0,0,0,0,0,0,3,0,0,0,,,,
450832,0.9912,180,0.946255281,233,1.01494585,87,1.04223881,49,1.226529182,201,1.069754033,,,,
450833,0.9990,168,0.964369652,96,0.917806619,7,0,18,0,101,1.023171692,,,,
450834,1.0000,2,0,0,0,0,0,132,0.863572575,2,0,,,,
450839,0.9839,109,1.110782884,61,1.115774768,2,0,0,0,105,1.0310674,,,,
450840,0.9950,137,1.082740303,114,1.025403854,8,0,48,1.033171716,87,0.990644125,,,,
450841,0.9981,34,1.022064122,9,0,4,0,31,0.9598714,45,1.013905741,,,,
450844,0.9942,340,0.97283075,342,1.109657211,268,1.015072396,41,0.939282062,274,1.082733295,,,,
450845,0.9867,0,0,0,0,0,0,423,1.029451335,0,0,,,,
450847,0.9969,425,0.980868175,218,1.034505204,43,0.989903657,216,1.051385368,251,0.909796467,,,,
450848,0.9868,123,0.906854514,95,0.994333788,22,0,189,1.162076181,98,0.936011372,,,,
450851,1.0000,5,0,191,0.874676622,431,0.807545074,0,0,2,0,,,,
450853,1.0000,8,0,7,0,0,0,573,0.960576523,3,0,,,,
450855,1.0000,212,0.985750838,238,0.954536473,138,0.976678296,362,0.903624294,166,0.917640508,,,,
450856,1.0000,0,0,0,0,0,0,96,0.959156581,0,0,,,,
450860,1.0000,0,0,0,0,0,0,153,0.969721822,0,0,,,,
450862,0.9921,327,0.995851229,363,1.070552002,133,1.02201988,191,1.177622774,339,0.944838129,,,,
450864,1.0000,0,0,0,0,0,0,820,0.952818909,0,0,,,,
450865,1.0000,20,0,5,0,0,0,10,0,13,0,,,,
450867,0.9985,178,1.037522961,113,0.963558705,9,0,115,0.862838987,130,0.999098962,,,,
450869,0.9996,397,0.909549386,677,1.014429936,341,0.950422324,412,0.74945214,351,0.949378499,,,,
450871,1.0000,2,0,0,0,0,0,466,0.889523995,0,0,,,,
450872,1.0000,11,0,1,0,0,0,26,0.919814496,8,0,,,,
450874,0.9937,0,0,0,0,0,0,73,1.022905265,0,0,,,,
450875,1.0000,0,0,0,0,0,0,707,0.944796181,0,0,,,,
450876,1.0000,175,0.97395993,738,0.98268324,412,0.917972497,70,0.918471899,133,0.950346626,,,,
450877,0.9970,101,1.024251698,58,1.052932908,15,0,22,0,89,0.962779298,,,,
450880,0.9724,0,0,0,0,0,0,222,1.176462338,0,0,,,,
450883,1.0000,1,0,1,0,0,0,28,0.931796,0,0,,,,
450884,1.0000,72,0.964564725,65,0.996160698,12,0,0,0,92,0.948633202,,,,
450885,0.9958,137,1.033466527,150,1.013036822,91,1.051251106,82,1.056830411,119,0.96442897,,,,
450886,1.0000,0,0,0,0,0,0,14,0,0,0,,,,
450888,0.9814,0,0,0,0,0,0,421,1.046863794,0,0,,,,
450889,1.0000,0,0,0,0,0,0,19,0,0,0,,,,
450890,0.9923,276,1.057382969,240,0.955155279,27,1.001240152,168,1.280591941,236,1.023013022,,,,
450891,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
450893,0.9981,0,0,0,0,0,0,36,1.014010873,0,0,,,,
450894,0.9890,0,0,0,0,0,0,159,1.053088457,0,0,,,,
460001,1.0000,276,0.865682702,317,0.909543324,342,0.936631679,529,0.879981836,67,0.954467625,,,,
460003,0.9978,58,0.958056712,83,0.912886354,44,1.075906272,308,0.908707028,32,0.99381658,,,,
460004,1.0000,265,0.885811241,287,0.789355123,174,0.984250141,725,0.927409081,133,0.847725524,,,,
460005,1.0000,154,0.957810865,109,0.918095543,54,0.889668644,129,0.952164663,95,0.961989013,,,,
460006,0.9798,113,0.909865153,72,0.994911744,6,0,550,1.160071017,33,0.988026733,,,,
460007,1.0000,137,0.905809257,50,0.941223053,19,0,200,0.871085085,23,0,,,,
460009,0.9971,145,0.884546632,273,0.907571404,191,0.993040017,315,1.13582468,96,0.907348478,,,,
460010,1.0000,278,0.881100025,546,0.817320556,403,0.866935819,333,0.921911261,182,0.839147197,,,,
460011,0.9997,139,0.821933191,41,1.018900417,2,0,87,0.958801972,52,0.963830119,,,,
460013,0.9909,122,0.938026712,57,0.940254397,34,0.963346071,299,1.051555387,27,0.957054739,,,,
460014,0.9979,106,0.833101932,72,1.066567553,16,0,71,0.918421132,71,0.940859427,,,,
460015,1.0000,94,0.935520194,82,0.95180081,40,0.950059534,113,0.980323083,30,0.943387481,,,,
460017,1.0000,42,0.988245309,9,0,2,0,35,0.95253233,8,0,,,,
460019,0.9967,76,1.001925402,57,1.073341078,1,0,50,0.973303001,42,0.945057939,,,,
460021,0.9847,522,0.900530992,379,0.721287167,428,0.930972693,1091,1.186658925,190,0.949103612,,,,
460023,1.0000,122,0.889309919,64,0.958913185,4,0,88,0.98860926,23,0,,,,
460026,1.0000,73,0.979488639,23,0,3,0,15,0,12,0,,,,
460030,1.0000,69,0.951675757,49,0.924771212,3,0,45,0.9804913,55,0.965016413,,,,
460033,1.0000,36,0.975272554,25,0.992459717,3,0,0,0,14,0,,,,
460035,1.0000,78,0.933235279,23,0,6,0,0,0,15,0,,,,
460039,1.0000,34,0.936770302,10,0,4,0,12,0,6,0,,,,
460041,0.9987,160,0.935941625,131,0.923118401,64,1.022047851,87,1.021116058,76,0.956184553,,,,
460042,1.0000,196,0.967037255,89,0.907666659,63,0.940173388,417,0.873911132,27,0.977691036,,,,
460043,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
460044,0.9942,97,1.015187594,62,0.979714108,7,0,202,1.036904663,34,1.013338967,,,,
460047,0.9895,431,0.957282618,304,1.044617295,157,0.923540079,729,1.132260213,172,0.896184469,,,,
460049,1.0000,0,0,0,0,0,0,517,0.867510438,0,0,,,,
460051,0.9936,189,0.970996723,143,0.942412182,80,0.969081203,133,1.152882231,153,1.001128452,,,,
460052,0.9917,64,1.024952781,38,1.035590033,55,0.983855927,163,1.077261358,20,0,,,,
460054,1.0000,19,0,6,0,1,0,168,0.838028109,3,0,,,,
460057,1.0000,20,0,13,0,0,0,251,0.929542168,6,0,,,,
460058,0.9953,67,0.916897749,26,0.948151916,2,0,27,1.102859756,24,0,,,,
460059,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
470001,1.0000,386,0.853145761,197,0.932355782,30,0.910830051,121,0.936810107,266,0.996470499,,,,
470003,0.9999,585,0.988005988,893,0.908048779,1002,0.919209712,605,0.925989398,474,1.010258359,,,,
470005,0.9987,540,0.910625786,235,1.010685633,78,0.967067409,432,0.833347727,434,1.028271561,,,,
470011,1.0000,145,0.980843991,66,0.958272101,18,0,203,0.772068688,70,0.992648282,,,,
470012,0.9999,477,0.870470239,275,0.939159401,45,1.020347831,149,0.870552157,320,0.958528953,,,,
470024,0.9975,334,0.980689351,116,0.907815873,35,0.938449093,167,1.031111361,128,0.984907982,,,,
490001,0.9898,232,1.17125844,132,1.02911864,11,0,3,0,252,0.920149599,,,,
490002,0.9700,263,1.212342202,153,1.151915378,12,0,0,0,399,1.12945174,,,,
490004,0.9953,895,1.011711085,1032,1.00074235,417,0.984181697,265,1.203743445,513,0.989276938,,,,
490005,0.9853,1041,1.096687174,1395,0.987584979,618,0.957131563,813,1.26923535,1121,1.096425677,,,,
490007,1.0000,311,0.987108801,1090,1.000512404,596,0.888099831,3,0,278,0.997034323,,,,
490009,0.9950,331,1.081837373,730,0.965732997,530,1.050565979,558,1.188948357,268,1.058820786,,,,
490011,0.9962,186,0.961539215,362,0.979183363,146,0.955925027,82,1.213216837,237,1.051509425,,,,
490012,0.9933,172,1.014030369,119,0.996925068,14,0,0,0,288,1.06626004,,,,
490013,0.9996,208,0.984672687,375,1.007739761,113,0.869266029,63,0.916169459,276,0.962958705,,,,
490017,0.9968,246,1.042681384,528,0.960151136,259,1.062862637,340,0.909810233,244,1.058870101,,,,
490018,1.0000,501,0.949776568,730,0.892120839,301,0.832754553,987,0.741717779,425,0.882196636,,,,
490019,0.9713,254,1.177435031,220,1.153220991,51,1.038868691,284,1.190198608,267,0.942996411,,,,
490020,0.9972,164,0.981452885,273,0.981972905,51,1.05334264,35,1.017479491,426,1.036073128,,,,
490021,0.9890,829,1.0817035,1576,0.983040825,827,1.166396863,1135,1.050750388,958,1.112947347,,,,
490022,0.9978,853,1.031455088,972,0.960995317,449,1.007065246,930,0.934644286,856,1.056221911,,,,
490023,0.9700,361,0.977001651,302,1.061435417,62,0.988321653,256,1.484375473,346,1.068869226,,,,
490024,0.9947,631,1.105044996,1235,0.934004777,1343,1.031492372,1421,1.069695004,674,0.964427579,,,,
490032,0.9931,159,1.001414723,492,1.132932969,299,0.993381412,318,1.326504237,163,1.002074196,,,,
490033,0.9898,185,1.081427619,135,1.027875816,14,0,22,0,204,1.071730951,,,,
490037,0.9981,172,0.990938157,219,1.009655148,51,1.125135663,22,0,215,0.960379702,,,,
490038,0.9947,206,1.075449925,134,0.903898206,43,1.016450372,47,0.960425227,189,0.916925536,,,,
490040,0.9925,481,1.073025916,619,1.015446051,268,0.999891886,592,1.094533908,421,1.020905366,,,,
490041,0.9987,227,0.985810067,332,1.042516958,93,1.02353439,1822,0.999086088,163,0.973590811,,,,
490042,0.9936,335,1.103439651,302,1.024465253,28,0.991138198,101,0.935280544,267,1.056547518,,,,
490043,0.9957,548,0.997105926,523,1.029165944,182,0.951476105,159,1.015651599,272,1.101055536,,,,
490044,0.9935,321,0.9959388,532,1.042515812,100,0.969990307,246,1.115021695,313,1.029975881,,,,
490045,0.9956,376,0.95027481,334,0.936540526,130,0.965205284,235,1.110777772,251,1.000442306,,,,
490046,0.9998,534,0.999515666,754,0.911088148,126,1.00936533,1901,0.841562889,489,1.00489895,,,,
490048,0.9866,628,0.885495381,877,1.06804592,462,1.235824306,644,1.098605901,602,1.013175722,,,,
490050,0.9976,450,1.017316018,423,0.870642807,159,0.930052013,689,1.035368028,323,1.040868659,,,,
490052,0.9988,351,0.948751546,686,1.043931639,391,0.993691359,209,0.945655901,412,0.869920072,,,,
490053,0.9700,494,1.19443967,309,1.10074089,112,1.097444653,268,1.403144085,472,0.987980615,,,,
490057,0.9905,605,0.992596821,804,1.09329993,331,0.950901187,391,1.219800379,573,1.016114802,,,,
490059,0.9975,477,1.115817263,709,0.978498694,307,1.037656875,1155,0.842426701,327,0.994213405,,,,
490060,0.9811,222,1.14922166,277,1.249790704,47,1.033585119,15,0,532,1.037176843,,,,
490063,0.9997,826,0.895640417,1120,0.975084419,819,0.974084055,592,0.911091238,586,1.029685623,,,,
490066,0.9970,406,0.934283162,547,0.9611745,155,1.048874605,297,1.049137058,340,0.920935775,,,,
490067,0.9830,426,1.027437995,687,1.084506709,349,1.131103458,169,1.390917543,710,1.084657436,,,,
490069,0.9966,343,1.070082326,805,0.978066967,358,1.09195009,588,0.813282882,482,0.972373019,,,,
490075,0.9868,396,1.105833094,555,1.233166191,172,1.036470758,125,1.045069929,516,1.061342278,,,,
490077,0.9804,657,1.045073303,570,0.964682734,276,0.953107885,618,1.317057677,440,1.026088905,,,,
490079,0.9957,436,1.076540159,375,1.004975644,133,1.027031532,37,1.022240965,396,0.979083123,,,,
490084,0.9853,136,0.881271664,196,1.02929094,37,0.986038202,131,1.121651138,196,1.076330373,,,,
490088,0.9987,153,0.928025844,127,1.024519142,20,0,0,0,128,0.965131899,,,,
490089,0.9974,167,0.956914292,138,1.047265372,24,0,0,0,102,0.953407254,,,,
490090,0.9856,230,1.055189505,285,1.09842275,57,1.007795455,44,1.034016508,389,1.136063695,,,,
490092,0.9926,257,1.023826119,145,1.11365111,36,0.935292401,101,0.829804466,134,1.012652911,,,,
490093,0.9976,346,1.044270543,482,0.930780041,119,1.087217502,317,0.864838017,330,1.033337361,,,,
490094,0.9999,21,0,41,1.005368588,2,0,0,0,48,0.959466993,,,,
490097,0.9700,233,1.216672981,219,1.162129936,52,1.12327919,30,1.016693178,119,1.173389698,,,,
490098,0.9946,180,1.01849771,358,1.075575261,32,0.984160811,50,0.958022783,283,1.015800684,,,,
490101,0.9807,363,1.000216138,337,1.006181596,55,1.071370062,881,1.154475175,284,1.104920043,,,,
490104,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
490105,1.0000,3,0,0,0,0,0,0,0,1,0,,,,
490106,1.0000,0,0,0,0,0,0,0,0,0,0,,,,
490107,0.9700,272,1.063333364,391,1.001414533,133,0.981338135,780,1.46123319,171,0.968238422,,,,
490109,1.0000,8,0,1,0,0,0,0,0,1,0,,,,
490110,0.9773,207,1.128128192,159,1.035790978,71,0.960033379,284,1.230216592,205,1.104167151,,,,
490111,0.9993,217,1.007747442,160,0.92647653,41,0.978487351,311,0.705673187,143,1.00783747,,,,
490112,0.9874,621,0.970246913,1219,0.968852016,535,1.07821274,1155,1.228008199,760,0.994242362,,,,
490113,0.9879,260,0.930971568,477,1.044144691,104,1.065650816,121,1.22855512,401,1.135989045,,,,
490114,0.9939,123,1.091201354,115,0.988171758,52,1.121981836,10,0,185,0.955348312,,,,
490115,1.0000,337,0.955078781,253,0.962945739,19,0,42,0.945025461,293,0.964908964,,,,
